XuatXu,TinhTrang,DongXe,SoKmDaDi,MauNgoaiThat,MauNoiThat,SoCua,SoChoNgoi,HopSo,DanDong,Hang,Grade,NamSanXuat,LoaiDongCo,DungTich,Gia
0,1,3,180000,3,4,5,8,0,4,2,3,2007,1,2,260
1,1,7,0,1,5,5,5,1,3,2,13,2021,1,1.5,595
0,1,5,0,5,2,4,5,1,3,8,23,2016,1,1.5,435
0,1,7,19000,5,6,5,5,1,3,6,29,2021,1,1.25,400
0,1,3,0,4,1,5,7,1,3,8,310,2003,1,1.8,145
0,0,3,0,5,2,5,5,1,3,9,98,2022,1,1.5,564
0,1,2,0,2,6,5,8,0,4,4,12,2005,2,2.5,255
1,1,2,200000,6,1,5,7,0,1,5,138,2001,1,2.4,82
1,1,2,86000,4,4,5,5,1,3,3,6,2009,1,2,370
1,1,5,38000,4,5,4,5,1,4,7,20,2008,1,6.2,1250
1,1,7,0,4,6,5,5,0,3,6,263,2010,1,1.1,150
1,1,9,98000,1,4,2,4,1,3,1,125,2010,1,2,488
1,1,5,20000,1,2,4,5,1,3,5,55,2021,1,1.2,425
1,0,3,0,6,2,5,5,1,3,6,28,2023,1,1.5,615
1,1,6,68000,4,5,4,5,1,4,1,157,2017,2,2.5,455
0,1,5,90000,4,5,4,5,1,3,9,97,2015,1,1.6,405
1,1,4,0,1,4,5,2,1,3,1,148,2013,1,1,155
0,1,5,55000,4,5,4,5,1,3,2,11,2017,1,1.5,480
0,1,5,0,3,6,4,5,1,3,2,115,2011,1,2.4,375
1,1,2,62000,1,4,5,5,1,3,1,113,2009,1,3.5,950
1,1,5,19000,4,2,4,5,1,3,1,32,2019,1,1.4,395
0,1,2,60000,1,2,5,5,1,2,7,22,2017,1,2,1399
0,0,3,0,5,2,5,5,1,3,6,26,2022,1,2,950
1,1,4,2200000,4,1,5,3,0,4,6,213,2008,2,2.5,278
0,1,7,0,5,2,5,5,0,3,9,70,2013,1,1.25,155
1,1,6,0,1,2,4,5,1,4,4,8,2015,2,2.2,425
0,1,5,12000,5,2,4,5,1,4,7,78,2022,1,2,330
0,1,5,20000,5,2,4,5,1,4,7,78,2022,1,1.5,240
1,1,5,70000,2,2,4,5,1,3,1,110,2013,1,1.8,555
1,0,2,0,3,2,5,7,1,3,5,15,2022,1,1.5,595
1,1,6,0,1,6,4,5,1,1,4,8,2016,2,3.2,655
0,0,5,0,5,2,4,5,1,3,6,30,2023,1,1.6,625
0,1,5,80000,1,2,4,5,1,3,3,18,2018,1,1.5,440
1,1,3,78000,4,6,5,5,1,3,6,218,2015,1,1.4,375
0,1,5,86000,1,2,4,5,1,3,8,63,2014,1,2.5,460
0,1,5,20000,1,1,4,5,1,3,8,23,2019,1,1.5,575
0,1,2,2000,5,2,5,5,1,3,8,38,2021,1,2,785
1,1,2,25409,2,2,5,7,1,3,5,15,2019,1,1.5,999
1,1,5,86000,1,2,4,5,1,4,1,93,2013,1,2,589
0,1,2,0,2,5,5,7,1,3,1,167,2008,1,2.4,230
0,0,5,0,1,2,4,5,1,3,9,97,2022,1,1.6,769
0,1,2,70000,5,4,5,7,1,3,1,167,2015,1,2.4,425
1,1,7,0,4,6,5,5,1,3,6,263,2007,1,1.4,198
0,1,5,27000,4,2,4,5,1,3,8,23,2020,1,1.5,580
0,1,5,65000,4,2,4,5,1,4,7,39,2013,1,4.7,1599
0,1,7,0,1,2,5,5,1,3,9,70,2015,1,1.25,200
1,1,2,136196,3,2,5,7,1,3,6,25,2008,2,2,420
1,1,2,60000,1,5,5,5,1,2,1,113,2010,1,3.5,165
1,1,9,20000,5,2,4,5,1,2,7,85,2018,1,3,2890
0,1,7,0,1,2,5,5,0,3,9,70,2013,1,1.25,168
1,0,2,0,5,2,5,5,1,3,1,260,2022,4,1.2,838
1,1,2,13700,2,4,5,7,1,1,6,25,2008,1,2.7,330
1,1,7,0,3,6,5,5,0,3,6,29,2008,1,1.1,145
0,1,2,10000,4,6,5,8,0,4,1,235,2007,2,2.5,160
1,1,2,0,4,3,5,8,1,4,2,7,2018,2,2.4,920
0,1,5,68000,1,2,4,5,1,3,8,23,2020,1,1.5,610
0,1,5,8000,1,4,4,5,1,3,2,11,2020,1,1.5,525
0,1,5,48000,1,2,4,5,0,3,9,105,2019,1,1.6,460
0,1,2,18000,1,5,5,7,1,4,1,60,2021,1,2,1
0,1,5,780000,2,5,4,5,0,3,2,11,2020,1,1.5,350
0,1,2,95000,3,2,5,8,0,4,2,7,2015,2,2.5,655
1,1,2,70000,2,3,5,8,1,4,2,7,2018,2,2.4,850
0,1,3,12592,5,6,5,8,1,4,2,3,2022,1,2,849
0,1,2,5531,2,2,5,5,1,2,1,119,2022,3,0.2,800
1,1,5,13000,2,2,4,5,1,3,2,115,2022,1,2.5,1290
1,1,2,95000,4,2,5,7,1,1,2,10,2010,1,2.7,775
0,1,2,26000,2,4,5,7,1,2,1,331,2020,1,6.2,299
0,1,7,12000,5,2,5,5,1,3,1,209,2020,1,1.4,388
0,1,2,0,5,5,5,5,1,3,8,38,2017,1,2.5,730
1,1,2,112538,3,1,5,7,1,1,6,25,2009,2,2.2,450
0,1,5,70000,2,2,4,5,1,3,8,63,2016,1,2,486
0,1,3,0,3,5,5,8,0,4,2,3,2007,1,2,205
1,1,5,0,1,4,4,5,1,3,9,208,2016,1,1.4,370
0,1,5,114420,2,4,4,5,1,3,4,182,2005,1,2,221
0,1,5,0,1,2,4,5,1,3,1,287,2015,1,1.5,330
0,1,3,0,4,4,5,8,0,4,2,3,2015,1,2,385
0,1,7,0,1,1,5,5,1,3,9,70,2017,1,1.25,309
0,1,2,155000,6,5,5,8,0,4,5,145,2005,1,2,136
1,1,6,0,4,2,4,5,1,4,4,8,2014,2,2.2,435
0,1,2,37000,5,2,5,5,1,3,4,179,2019,1,1.5,526
0,1,5,65000,2,4,4,5,1,3,2,115,2011,1,2.4,465
0,0,2,0,1,2,4,7,1,3,2,127,2023,1,1.5,666
1,0,2,0,1,3,5,5,1,3,2,4,2022,1,1.8,710
0,1,5,35689,5,6,4,5,1,3,6,29,2019,1,1.25,395
1,1,6,48000,1,2,4,5,1,1,4,8,2018,2,2.2,600
0,1,2,6000,6,4,5,5,1,2,1,119,2022,3,0.2,940
0,1,2,16000,1,3,5,7,1,4,1,60,2021,1,2,900
0,0,7,0,5,2,5,5,1,3,6,29,2023,1,1.25,395
1,1,5,0,1,2,4,5,1,3,3,43,2020,1,1.8,600
1,0,2,0,4,2,4,5,1,3,2,102,2023,1,1,545
0,0,2,0,1,2,5,7,1,3,5,14,2023,1,2,726
0,0,2,0,5,2,4,7,1,3,2,127,2023,1,1.5,615
1,1,5,0,4,4,4,5,1,3,9,242,2009,1,1.6,286
1,1,2,11000,1,3,5,5,1,2,1,113,2019,1,3.5,3350
1,1,6,37000,2,2,4,5,1,4,1,84,2018,2,2.5,500
0,1,5,7000,1,4,4,5,1,4,7,20,2021,1,2,1480
0,0,2,0,2,5,5,7,1,3,5,14,2023,1,2,743
0,1,5,37000,2,2,4,5,1,4,7,20,2018,4,1.5,1150
0,1,7,13680,5,5,5,5,1,3,6,29,2022,1,1.25,428
0,1,7,100000,1,6,5,5,1,3,4,150,2012,1,1.6,248
1,0,2,0,2,2,5,5,1,3,2,4,2022,1,1.8,778
0,1,7,0,1,6,5,5,0,3,1,154,2007,1,0.8,68
1,1,2,60000,1,4,4,5,1,2,1,146,2014,1,2,2150
0,1,3,99000,4,2,5,8,1,4,2,3,2017,1,2,610
0,1,2,13000,2,2,5,5,1,4,7,22,2021,1,2,1590
0,1,2,0,4,2,5,5,1,3,4,225,2009,1,2.3,240
0,1,3,20000,2,4,5,5,1,3,6,26,2021,1,2,755
0,1,5,1290,2,2,4,5,1,4,7,78,2016,1,2,1186
0,1,5,47000,2,3,4,5,1,4,7,78,2017,1,2,1190
0,1,5,48000,3,2,4,5,0,3,6,29,2018,1,1.25,265
0,1,5,0,3,4,4,5,0,3,3,43,2009,1,1.8,236
0,1,5,99000,4,1,4,5,1,3,3,43,2007,1,2,290
0,1,5,48000,1,2,4,5,1,4,7,39,2014,1,3,1599
0,1,5,34000,1,2,4,5,1,4,7,39,2014,1,3,1599
1,1,5,41000,4,2,4,5,1,4,7,39,2013,1,4.7,1690
0,1,3,0,3,4,5,8,0,4,2,3,2008,1,2,268
0,1,5,6900,1,2,4,5,1,3,8,23,2017,1,1.5,495
0,1,2,23000,6,4,5,5,1,2,7,22,2022,1,2,1800
0,1,2,100000,3,4,5,8,1,4,4,12,2010,2,2.5,350
1,1,6,0,2,2,4,5,1,1,2,31,2021,2,2.8,910
1,1,2,6000,1,3,5,5,1,2,1,46,2022,4,2,2779
0,1,5,5900,1,4,4,5,1,3,6,24,2019,1,1.4,475
0,1,2,150000,6,1,5,8,0,4,4,12,2005,1,2.6,175
1,1,6,90000,5,2,4,5,1,4,1,84,2018,2,2.5,485
0,1,2,3000000,1,1,5,7,1,3,1,167,2010,2,2,330
0,1,7,0,4,2,5,5,1,3,9,299,2014,1,1.25,268
1,1,6,48000,4,2,4,5,0,4,4,8,2015,2,2.2,410
1,1,6,55000,4,6,4,5,0,1,4,8,2016,2,2.2,545
1,1,5,200000,6,1,4,5,1,3,2,115,1994,1,2.2,115
0,1,7,0,3,2,5,5,0,3,9,70,2013,1,1.25,158
1,1,6,0,1,2,4,5,1,4,4,8,2020,2,2.2,600
1,1,6,0,4,2,4,5,1,1,4,8,2018,2,3.2,715
1,1,2,30000,1,2,5,7,1,3,3,6,2018,1,1.5,809
0,1,7,0,3,6,5,5,0,3,1,148,2009,1,0.8,80
1,1,5,60000,4,5,4,5,1,3,3,61,2010,1,2,380
0,1,5,95000,3,4,4,5,1,3,2,115,2012,1,2.5,535
1,1,6,3500,4,2,4,5,1,1,4,8,2022,2,2,1188
0,1,2,29000,5,2,5,5,1,3,8,38,2021,1,2,800
0,1,5,86000,3,1,4,5,0,3,2,11,2014,1,1.5,330
0,1,5,31638,2,4,4,5,1,3,2,36,2020,1,1.8,660
0,1,5,60000,6,2,4,5,1,3,8,23,2017,1,1.5,510
0,1,2,50000,4,5,5,5,0,3,4,179,2017,1,1.5,350
0,1,5,107000,4,2,4,5,0,3,4,150,2011,1,1.4,250
0,1,5,14500,1,6,4,5,1,3,6,29,2020,1,1.25,380
0,1,2,180000,3,1,5,8,1,4,1,235,2006,2,2.5,190
0,1,2,100000,1,6,5,8,0,4,5,145,2001,1,2,55
0,1,5,160000,3,5,4,5,0,3,8,23,2004,1,1.6,168
0,1,7,250000,6,3,5,5,0,3,1,154,2001,1,0.8,65
1,1,10,52600,6,4,2,4,1,4,1,256,2016,1,2,1750
0,1,3,111000,2,4,5,7,1,3,1,332,2010,1,1.8,255
1,0,6,0,2,6,4,5,1,4,5,50,2023,2,2.4,690
0,1,5,3450000,1,4,4,5,0,3,1,207,2001,1,1.6,56
1,0,6,0,1,6,4,5,1,1,5,50,2023,2,2.4,818
1,1,6,70000,4,6,4,5,1,1,4,8,2016,2,3.2,650
0,0,6,0,4,2,4,5,1,1,4,8,2023,2,2,895
1,0,6,0,2,6,4,5,1,1,5,50,2023,2,2.4,818
0,1,5,10000,2,3,4,5,1,4,1,59,2022,1,2,699
1,1,2,14000,6,2,5,5,1,2,1,42,2021,1,2,950
1,0,2,0,1,2,5,7,1,4,5,34,2023,2,2.4,115
1,0,5,0,2,2,4,5,1,3,3,61,2023,1,1.5,1319
1,1,6,200000,4,2,4,5,0,4,1,84,2017,2,2.5,445
0,1,5,46466,2,1,4,5,1,3,1,287,2019,1,1.5,415
1,1,7,39000,1,3,5,5,1,3,3,249,2018,1,1.5,445
0,1,3,27000,5,2,5,5,1,3,6,176,2018,1,2,562
0,1,2,40000,4,2,5,5,1,3,8,38,2019,1,2,729
0,1,5,26000,1,3,4,5,1,4,7,39,2018,1,3,350
0,1,5,0,6,2,4,5,1,4,7,20,2017,1,2,930
0,1,7,80000,1,2,5,5,1,3,9,299,2013,1,1.25,255
1,1,2,7000,6,2,5,7,1,2,1,65,2021,1,2,1400
1,1,6,60000,3,2,4,5,1,1,5,50,2019,2,2.4,630
0,1,2,90000,1,4,5,7,1,3,1,167,2015,1,2.4,460
0,1,3,65000,1,2,5,8,0,4,2,3,2021,1,2,655
0,1,5,54000,5,2,4,5,1,3,6,30,2019,1,1.6,650
1,1,2,38000,2,2,5,7,0,3,5,15,2019,1,1.5,492
1,1,7,85000,4,4,4,5,0,3,5,337,2014,1,1.2,199
1,1,7,5,6,6,5,5,0,3,6,29,2015,1,1,180
0,1,5,70000,2,2,4,5,1,4,7,20,2015,1,2,799
0,1,7,29000,3,1,5,5,1,3,4,150,2013,1,1.6,310
0,1,5,7000,1,2,4,5,1,4,7,20,2021,1,2,1455
0,1,3,16000,1,5,5,5,1,3,9,62,2021,1,1.4,690
1,1,5,85000,5,2,4,5,1,4,1,93,2013,1,2,595
0,1,5,19000,4,5,4,5,0,3,2,11,2005,1,1.5,165
1,1,2,66666,2,4,5,5,1,2,1,113,2010,1,3.5,199
0,1,5,19500,5,2,4,5,1,3,9,105,2020,1,2,590
0,1,5,35000,2,2,4,5,1,4,7,20,2018,1,2,1180
1,1,6,120000,1,1,4,5,0,1,4,8,2010,2,2.5,285
1,1,2,36000,1,4,5,7,1,3,5,15,2019,1,1.5,540
0,1,4,123000,6,5,4,3,0,4,2,306,2011,2,2.5,330
1,1,2,125000,4,2,5,7,1,4,1,203,2016,2,3,620
0,1,2,52000,4,4,5,8,0,4,2,7,2016,2,2.5,680
0,1,2,47000,4,2,5,7,1,3,1,131,2018,1,2,699
1,1,5,41000,6,2,4,5,1,2,1,132,2011,1,3,990
1,1,3,100000,2,3,5,5,1,1,6,26,2011,1,2,415
1,1,6,58000,4,2,4,5,0,1,4,8,2020,2,2.2,525
0,0,3,0,1,4,5,5,1,3,1,68,2022,1,1.6,1183
1,1,5,180000,2,1,4,5,1,3,2,115,2007,1,3.5,435
0,1,5,160000,2,4,4,5,0,3,2,36,2007,1,1.8,230
1,1,7,27000,5,2,5,5,1,3,1,338,2019,1,1,298
0,1,2,30000,5,3,5,7,1,2,8,47,2020,1,2.5,979
0,1,5,34000,2,2,4,5,1,4,1,59,2019,1,2,608
0,1,5,220000,1,1,4,5,0,3,9,311,1996,1,1.3,61
0,1,5,110000,2,4,4,5,1,3,3,43,2009,1,1.8,320
0,1,3,210000,1,6,5,8,0,4,2,3,2016,1,2,455
0,1,5,58000,1,2,4,5,1,3,8,63,2015,1,2,520
0,1,5,200000,6,6,4,5,0,3,8,315,2000,1,1.6,69
0,1,2,68000,1,4,5,7,1,3,9,66,2017,2,2.2,685
1,1,3,16000,5,2,5,5,1,3,8,83,2021,1,2,830
1,1,6,77000,4,6,4,5,1,4,4,8,2017,2,2.2,565
0,1,5,80000,1,2,4,5,1,3,3,18,2018,1,1.5,410
0,1,5,28000,1,2,4,5,1,3,8,23,2020,1,1.5,655
0,1,5,35000,2,3,4,5,1,4,7,39,2020,1,3,3750
0,1,5,72000,2,4,4,5,1,3,2,115,2015,1,2.5,620
1,1,7,38000,5,4,5,5,1,3,2,13,2018,1,1.5,535
1,1,7,112000,3,2,5,5,0,3,2,37,2018,1,1.2,265
0,1,5,128000,3,2,4,5,1,3,8,51,2018,1,1.5,430
1,1,3,126000,2,2,5,7,1,3,9,184,2007,2,2,305
0,1,7,18000,1,2,5,5,1,3,9,70,2021,1,1.25,415
1,1,5,80000,1,2,4,5,1,3,3,43,2017,1,1.5,635
0,1,5,12500,1,5,4,5,1,3,9,77,2022,1,1.4,450
0,1,3,30000,5,4,5,5,1,3,6,26,2021,1,2,799
1,1,7,150000,3,6,5,5,0,3,6,263,2009,1,1.1,139
0,1,4,111,4,4,4,3,0,4,2,306,2003,1,2.4,79
0,1,2,176000,2,4,5,7,0,3,1,167,2007,1,2.4,205
1,1,7,20000,5,4,5,5,1,3,1,64,2018,1,1.6,490
0,1,2,140000,5,2,5,5,1,3,3,6,2009,1,2.4,395
0,1,2,70000,4,4,5,7,1,3,5,14,2019,1,2,665
1,1,2,20000,4,5,5,5,1,2,1,130,2019,1,3,4700
1,1,2,20000,4,5,5,5,1,2,1,130,2019,1,3,4700
0,1,5,100,4,5,4,5,1,3,3,18,2022,1,1.5,530
0,1,5,130000,4,2,4,5,1,3,4,150,2011,1,1.6,238
0,1,2,35000,1,3,5,7,1,2,6,25,2019,2,2.2,940
1,1,7,89000,5,2,5,5,1,3,8,23,2011,1,1.6,325
0,1,2,140000,4,4,5,8,0,4,4,12,2008,2,2.5,265
0,1,2,17000,4,3,5,5,1,4,7,22,2021,1,2,1800
1,1,6,90000,6,2,4,5,1,4,8,100,2016,2,2.2,445
0,1,2,40000,1,3,5,7,1,3,9,66,2016,1,2.4,610
0,1,3,65000,2,3,5,8,1,4,2,3,2018,1,2,680
1,1,5,99000,2,5,4,5,0,3,8,315,2000,1,1.6,69
0,1,5,17000,2,4,4,5,0,3,1,158,2010,1,1.5,129
0,1,5,70000,3,4,4,5,1,3,2,36,2015,1,1.8,495
1,1,2,58000,1,3,5,8,1,4,2,7,2017,1,2.7,865
1,1,3,48000,1,4,5,5,1,3,2,147,2009,1,2.7,545
0,1,5,2500,1,1,4,5,1,3,6,24,2022,1,1.4,535
0,1,2,0,2,4,5,8,1,1,2,7,2012,1,2.7,490
0,1,2,30000,5,5,5,7,1,4,1,60,2020,1,2,790
0,1,2,50000,5,2,5,5,1,2,7,22,2018,1,2,1390
1,1,5,0,2,2,4,5,0,3,6,228,2009,1,2,265
0,1,3,58000,2,2,5,5,1,3,6,176,2019,1,1.6,565
1,1,3,60000,1,2,5,5,1,2,1,111,2013,1,2,580
1,1,2,35000,1,2,5,7,1,3,5,15,2020,1,1.5,565
0,1,5,40000,1,2,4,5,1,3,8,63,2018,1,2.5,655
0,1,2,65000,5,5,5,5,1,3,8,38,2017,1,2,610
1,1,7,40000,1,5,2,4,1,3,1,339,2009,1,0.9,425
1,1,2,18600,1,3,5,5,1,2,1,113,2020,1,3.5,3790
0,1,7,4900,1,5,5,5,1,3,6,29,2021,1,1.25,417
1,0,2,0,2,4,5,5,1,2,7,191,2022,1,4,1299
0,1,5,15245,2,2,4,5,1,4,7,39,2020,1,3,3350
0,1,7,53800,5,4,5,5,0,3,6,29,2018,1,1.25,298
0,1,6,0,2,1,4,5,0,1,4,8,2008,2,2.5,220
1,1,6,30000,5,2,4,5,1,1,5,50,2020,2,2.4,729
1,1,5,80000,2,4,4,5,1,3,2,115,2007,1,2.4,390
0,1,2,0,3,4,5,8,1,1,2,7,2013,1,2.7,468
0,1,5,0,1,2,4,5,1,3,8,23,2014,1,1.6,375
0,1,7,0,1,1,5,5,0,3,6,29,2017,1,1,260
0,1,7,48000,4,3,5,5,1,3,6,29,2020,1,1.25,396
1,1,2,40000,5,2,5,7,1,1,4,12,2020,2,2,1130
0,1,5,0,2,4,4,5,1,3,6,101,2012,1,1.6,330
0,1,3,140000,4,3,5,8,1,4,2,3,2018,1,2,585
0,1,5,40225,2,2,4,5,1,4,7,78,2019,1,2,1600
1,1,6,75000,4,2,4,5,1,1,4,8,2018,2,3.2,740
1,1,7,0,5,6,5,5,1,3,6,218,2011,1,1.4,250
1,1,2,60000,2,3,5,4,1,2,1,120,2014,1,5,4399
1,1,7,108000,1,2,5,5,1,3,9,105,2014,1,1.6,440
0,1,7,0,4,2,5,5,1,3,9,70,2011,1,1.1,190
1,1,4,95000,3,5,4,6,0,4,6,241,2004,2,2.5,140
1,1,7,0,6,2,5,5,1,3,1,154,2005,1,0.8,180
1,1,4,106000,2,2,5,7,1,3,1,227,2016,1,2.2,469
1,1,5,0,2,2,4,5,0,3,9,340,2004,1,1.6,68
0,1,2,70000,5,2,5,5,1,3,8,38,2017,1,2.5,625
1,1,5,87000,2,2,4,5,1,3,1,110,2013,1,1.8,555
0,1,5,22366,2,1,4,5,1,3,9,105,2020,1,1.6,528
0,1,5,65000,1,2,4,5,1,3,2,36,2015,1,2,495
0,0,2,0,2,5,5,5,1,3,4,48,2023,1,1.5,954
0,1,3,59000,1,5,5,5,1,3,6,176,2019,1,2,535
1,1,6,68000,5,2,4,5,1,4,4,8,2016,2,2.2,499
0,1,7,0,1,6,5,5,0,3,1,154,2003,1,0.8,38
0,1,5,70000,1,3,4,5,1,4,7,78,2017,1,2,1599
1,1,7,0,5,5,5,5,1,3,9,70,2012,1,1,285
0,1,7,0,1,6,5,5,0,3,1,148,2009,1,0.8,68
0,1,5,65000,1,2,4,5,1,4,7,20,2015,1,2,855
1,1,2,70000,4,3,5,7,1,2,1,236,2014,1,3,1580
0,1,7,0,5,1,5,5,0,3,9,70,2015,1,1.25,200
0,1,7,0,6,1,5,5,0,3,1,154,2005,1,0.8,37
0,1,7,0,4,1,5,5,1,3,9,70,2016,1,1.25,265
1,1,2,140000,2,3,5,7,1,2,1,17,2016,1,2,2100
1,1,5,40000,1,6,4,5,1,3,9,208,2016,1,1.4,405
0,0,2,0,1,2,5,5,1,3,4,48,2023,1,1.5,864
0,1,3,47000,1,2,5,5,1,3,6,26,2022,1,2,935
0,1,3,50000,2,4,5,5,1,3,6,26,2020,2,2,820
1,1,7,0,1,6,5,5,0,3,9,70,2011,1,1,145
0,1,3,0,3,1,5,8,0,4,2,3,2008,1,2,172
0,1,2,0,1,2,5,5,1,3,4,179,2016,1,1.5,400
0,1,7,0,1,1,5,5,0,3,9,70,2016,1,1.25,185
0,1,5,16000,4,4,4,5,1,3,2,11,2019,1,1.5,455
1,1,5,39000,1,4,4,4,1,4,1,126,2014,1,3.6,2500
0,1,7,0,6,2,5,5,1,3,8,51,2016,1,1.5,390
0,1,4,80000,1,4,5,7,1,3,9,204,2016,1,3.3,645
1,0,6,0,4,6,4,5,1,4,5,50,2022,2,2.4,780
0,1,2,0,1,4,5,7,1,2,9,66,2022,2,2.2,1260
0,1,2,0,3,1,5,7,0,3,1,167,2008,1,2.4,195
1,1,7,0,4,2,5,5,0,3,9,70,2009,1,1,158
0,1,5,0,5,2,4,5,1,4,7,20,2020,1,2,1530
1,1,2,85000,2,1,5,7,1,3,6,25,2014,2,2.2,699
0,1,7,0,5,2,5,5,1,3,6,29,2022,1,1.25,420
0,1,2,0,1,2,5,7,1,4,2,7,2020,2,2.4,985
1,0,2,0,1,2,5,7,1,3,5,15,2022,1,1.5,658
0,1,3,0,3,1,5,8,0,4,2,3,2010,1,2,279
1,1,6,0,4,2,4,5,1,4,4,8,2018,2,2.2,535
0,1,5,20000,1,3,4,5,1,4,7,78,2021,1,2,2530
0,1,5,0,3,3,4,5,0,3,6,24,2019,1,1.4,350
0,1,7,0,1,2,5,5,0,3,9,70,2009,1,1.1,139
0,1,5,0,4,4,4,5,1,3,2,11,2017,1,1.5,445
0,1,3,120000,3,4,5,7,1,3,1,322,2009,1,2,169
0,1,2,31000,1,3,5,5,1,2,7,22,2017,1,2,1240
1,1,5,0,1,6,4,5,1,3,9,208,2015,1,1.4,390
1,0,2,0,2,2,5,7,1,3,5,15,2022,1,1.5,698
0,1,2,0,4,1,5,8,0,4,5,145,2005,1,2,75
0,1,3,26000,6,2,5,5,1,3,6,176,2019,1,1.6,625
0,1,7,120000,1,2,5,5,0,3,9,70,2016,1,1.25,225
1,1,6,0,2,2,4,5,1,4,4,8,2021,2,2.2,638
0,1,2,0,1,2,5,5,1,3,4,179,2014,1,1.5,375
0,1,5,80000,5,2,4,5,1,3,8,23,2015,1,2,485
0,1,5,8000,5,6,4,5,1,3,9,97,2022,1,1.6,659
0,1,5,69000,6,2,4,5,1,3,8,23,2017,1,1.5,475
0,1,7,0,1,1,5,5,0,3,9,70,2016,1,1.25,175
0,1,5,18000,1,3,4,5,1,4,1,59,2022,1,2,780
0,1,4,0,4,1,5,2,0,3,1,148,2018,1,1.2,160
0,1,2,60000,2,1,5,5,0,1,4,225,2003,1,2,130
0,1,5,70000,1,2,4,5,1,4,7,78,2016,1,2,1150
0,1,5,20000,5,2,4,5,1,3,8,23,2021,1,1.5,628
1,1,5,50000,4,4,4,5,1,4,1,81,2016,1,2,120
0,1,5,0,4,5,4,5,0,3,2,36,2010,1,1.8,312
1,1,5,0,2,6,4,5,1,2,7,178,2015,1,2,199
1,0,2,0,2,2,4,7,1,1,5,34,2022,2,2.4,1277
1,1,6,150000,4,4,4,5,1,4,1,157,2017,2,2.5,455
0,1,7,160000,1,2,5,5,0,3,9,70,2013,1,1.25,165
0,1,5,15000,6,6,4,5,1,3,9,97,2022,1,1.6,628
1,1,2,54000,2,4,5,5,1,3,1,232,2015,1,1.6,485
0,1,2,68000,1,2,5,5,1,3,8,38,2018,1,2,715
1,1,2,56000,6,2,4,5,1,2,1,120,2013,1,3,2850
1,1,5,0,2,6,4,5,0,3,8,220,1996,1,2,79
1,0,1,0,1,2,2,2,0,4,1,33,2022,1,1.5,355
0,1,2,53000,2,2,5,5,1,4,7,22,2020,1,2,1599
0,1,2,38000,5,2,5,5,1,3,8,38,2021,1,2,840
1,1,4,20000,2,4,5,7,1,4,7,21,2019,1,2,2300
0,1,3,6000,1,5,5,5,1,3,1,68,2022,1,1.6,1110
0,1,5,70000,2,4,4,5,1,3,2,115,2011,1,2.4,465
0,1,7,57000,3,5,5,5,0,3,9,70,2016,1,1.25,247
0,1,2,40000,5,3,4,7,1,3,8,47,2020,1,2.5,905
0,1,2,80000,2,2,5,5,1,3,4,179,2016,1,1.5,408
1,1,6,310000,2,5,4,5,1,4,2,31,2020,2,2.4,650
0,1,5,4200,2,3,4,5,1,3,2,115,2018,1,2.5,930
0,1,2,114,3,4,5,8,1,4,2,7,2013,1,2.7,515
0,1,2,10000,1,4,5,5,1,2,7,22,2021,1,2,2199
1,1,2,18000,1,3,5,5,1,2,1,113,2021,1,2,3290
0,1,7,0,6,1,5,5,0,3,1,148,2011,1,0.8,85
1,1,5,65000,4,5,4,5,1,3,2,115,2010,1,2.5,568
1,1,7,60000,5,4,5,5,1,3,2,13,2018,1,1.5,575
0,1,7,0,1,1,5,5,0,3,1,154,2004,1,0.8,45
0,1,4,0,1,1,5,2,0,3,1,148,2014,1,0.8,120
1,1,6,180000,4,5,4,5,0,1,4,8,2014,2,2.2,385
0,1,4,82000,1,4,5,7,1,3,9,204,2016,1,3.3,698
1,1,2,0,6,2,5,7,1,4,4,12,2021,2,2,138
0,1,7,0,6,1,5,5,1,3,9,70,2019,1,1.25,320
1,1,2,50000,1,2,5,7,1,2,1,216,2018,2,2.5,760
0,1,2,50000,1,2,5,5,1,3,8,38,2020,1,2,802
0,1,3,16000,6,5,5,5,1,3,6,176,2018,1,2,569
1,1,6,130000,4,2,4,5,0,4,4,8,2013,2,2.2,329
0,1,5,170000,4,5,4,5,1,4,7,78,2009,1,1.8,448
0,1,2,60000,2,2,5,7,1,3,1,167,2016,1,2.4,515
0,1,3,0,3,3,5,8,0,4,2,3,2016,1,2,490
1,1,2,0,1,4,5,7,1,4,5,34,2017,1,3,745
0,1,2,60000,5,4,5,5,1,3,3,6,2016,1,2,642
0,1,3,0,3,6,5,8,0,4,2,3,2011,1,2,250
1,1,2,90000,4,1,5,7,1,2,8,341,2015,1,3.7,665
0,1,5,45000,1,1,4,5,1,3,2,11,2020,1,1.5,450
1,1,5,2000,1,3,4,5,1,3,1,139,2022,1,2.5,2500
1,1,6,200000,1,2,4,5,1,4,5,50,2022,2,2.4,630
1,1,5,60000,1,5,4,5,1,3,1,139,2014,4,2.5,1250
0,1,5,60000,2,3,4,5,1,4,1,59,2019,1,2,635
1,1,2,1000,1,4,5,5,1,2,1,146,2022,1,2.9,3800
0,1,5,45900,3,4,4,5,1,3,2,11,2020,1,1.5,580
0,1,5,0,4,1,4,5,0,3,2,36,2005,1,1.8,195
1,1,5,3800,4,2,4,5,1,3,3,43,2022,1,1.5,795
